scorer,,,DLC_Resnet50_Projet_finalJul8shuffle1_snapshot_080,DLC_Resnet50_Projet_finalJul8shuffle1_snapshot_080,DLC_Resnet50_Projet_finalJul8shuffle1_snapshot_080,DLC_Resnet50_Projet_finalJul8shuffle1_snapshot_080,DLC_Resnet50_Projet_finalJul8shuffle1_snapshot_080,DLC_Resnet50_Projet_finalJul8shuffle1_snapshot_080,DLC_Resnet50_Projet_finalJul8shuffle1_snapshot_080,DLC_Resnet50_Projet_finalJul8shuffle1_snapshot_080,DLC_Resnet50_Projet_finalJul8shuffle1_snapshot_080,DLC_Resnet50_Projet_finalJul8shuffle1_snapshot_080,DLC_Resnet50_Projet_finalJul8shuffle1_snapshot_080,DLC_Resnet50_Projet_finalJul8shuffle1_snapshot_080,DLC_Resnet50_Projet_finalJul8shuffle1_snapshot_080,DLC_Resnet50_Projet_finalJul8shuffle1_snapshot_080,DLC_Resnet50_Projet_finalJul8shuffle1_snapshot_080,DLC_Resnet50_Projet_finalJul8shuffle1_snapshot_080,DLC_Resnet50_Projet_finalJul8shuffle1_snapshot_080,DLC_Resnet50_Projet_finalJul8shuffle1_snapshot_080,DLC_Resnet50_Projet_finalJul8shuffle1_snapshot_080,DLC_Resnet50_Projet_finalJul8shuffle1_snapshot_080,DLC_Resnet50_Projet_finalJul8shuffle1_snapshot_080,DLC_Resnet50_Projet_finalJul8shuffle1_snapshot_080,DLC_Resnet50_Projet_finalJul8shuffle1_snapshot_080,DLC_Resnet50_Projet_finalJul8shuffle1_snapshot_080
bodyparts,,,Nose,Nose,Nose,Left_ear,Left_ear,Left_ear,Right_ear,Right_ear,Right_ear,Front_left_paw,Front_left_paw,Front_left_paw,Front_right_paw,Front_right_paw,Front_right_paw,Body_center,Body_center,Body_center,Tail_start,Tail_start,Tail_start,Tail_end,Tail_end,Tail_end
coords,,,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
labeled-data,fixed_J1-491,img08072.png,1210.3563,529.05615,0.022465695,1248.7423,967.9589,0.027173316,1237.6792,965.25116,0.044870082,1250.4867,29.383766,0.03782397,1212.4576,32.931736,0.040844467,1028.7489,181.92178,0.043535043,1294.9509,140.3281,0.03396258,1293.8993,140.92891,0.03519884
labeled-data,fixed_J1-491,img07897.png,1210.9523,529.20123,0.023779223,1207.415,530.5125,0.029305741,1238.482,964.7822,0.06910569,1265.8495,954.81525,0.08492851,1253.9712,963.11096,0.040853694,1254.2959,931.97565,0.024968589,1202.2185,530.0211,0.03709873,35.41883,802.0045,0.050828867
labeled-data,fixed_J1-491,img00712.png,904.8106,883.1722,1.0,915.2835,854.44147,1.0,888.2593,855.0386,0.9939568,921.5585,832.9488,0.93751913,876.0722,830.07855,0.9307821,897.3018,802.55756,1.0,887.88544,754.99475,1.0,928.76105,695.9428,1.0
labeled-data,fixed_J1-491,img07485.png,920.2373,839.23566,0.04840329,925.93945,833.8206,0.02817613,912.12354,837.69995,0.042548835,872.3058,804.9333,0.27889082,869.556,804.8202,0.28991002,897.8304,829.9306,0.78703845,920.2293,836.3711,0.96440744,1041.1956,347.0863,0.2254872
labeled-data,fixed_J1-491,img07694.png,1212.1763,530.8493,0.030730028,1210.564,531.97266,0.08628879,1209.9946,533.59033,0.07406302,1217.3938,524.3699,0.041727938,1213.3193,13.198947,0.04010473,1188.0558,521.32,0.02797615,1293.6471,185.31276,0.0657113,141.12006,351.93082,0.089629844
labeled-data,fixed_J1-491,img07575.png,260.6768,248.33423,0.89460784,224.6942,255.96573,0.9281945,249.3773,272.90845,1.0,200.93446,277.5437,0.9634077,246.87262,303.2419,1.0,214.79187,317.43634,1.0,209.99524,361.2853,0.9977081,267.8519,223.7251,0.7664097
labeled-data,fixed_J1-491,img08015.png,1211.0034,529.6514,0.02932136,1210.7021,536.0672,0.032317027,1210.5308,533.192,0.03946771,1217.1604,524.2402,0.033969633,1086.7686,153.32016,0.028293101,1187.9149,521.6992,0.01911697,1067.7196,138.15498,0.14708337,1060.8069,930.93286,0.03969664
labeled-data,fixed_J1-491,img18366.png,289.38196,900.606,1.0,292.79718,866.375,1.0,265.2584,873.73303,1.0,302.85825,846.99005,0.8905538,252.80048,845.6908,0.9205424,279.3601,826.0063,1.0,298.13342,787.0537,1.0,256.40683,941.5543,1.0
labeled-data,fixed_J1-491,img17104.png,672.1284,577.944,0.9731454,675.685,615.6296,1.0,702.0455,598.6199,1.0,681.4377,639.66003,1.0,722.37415,612.8509,1.0,716.2836,646.58563,1.0,726.5464,676.0583,1.0,83.08463,376.91757,0.08864507
labeled-data,fixed_J1-491,img04217.png,740.6535,800.1456,1.0,725.02136,825.835,1.0,748.18555,838.2611,1.0,706.3317,826.9503,1.0,744.5821,864.8567,1.0,710.9067,863.7654,1.0,676.95746,875.61646,1.0,600.80927,822.9395,1.0
labeled-data,fixed_J1-491,img07564.png,243.55357,332.0536,1.0,207.38821,345.00177,0.9910311,231.68752,358.2684,1.0,192.44737,374.21603,0.85744715,234.82655,392.73608,0.76744634,212.9252,406.47,0.52190286,214.88513,464.59528,0.49638075,215.68823,533.8272,1.0
labeled-data,fixed_J1-491,img08096.png,232.1863,493.60147,0.7975495,264.21234,477.25122,0.7991842,244.73041,466.35907,0.59289145,286.97937,469.6483,0.77739125,338.97772,463.41388,0.35713965,322.47498,431.98425,0.41728598,368.01462,413.33768,0.7326716,251.40938,531.7961,0.43567115
labeled-data,fixed_J1-491,img07621.png,508.01422,367.99756,0.15436532,507.1952,365.29297,0.34933627,498.69867,369.56778,0.29426897,514.93414,352.83646,0.37662467,511.02823,299.4925,0.7094542,485.35568,327.1921,1.0,442.5835,336.19064,0.60634893,146.41829,731.63184,0.4973938
labeled-data,fixed_J1-491,img07670.png,1210.9067,529.4672,0.023022594,1150.3286,7.562935,0.041574232,1237.2819,964.35913,0.06574771,1271.531,923.0602,0.09197936,1189.4668,860.73615,0.10209876,1241.2565,909.67664,0.053861015,1294.2917,181.1272,0.04384548,84.269745,377.29178,0.039423976
labeled-data,fixed_J1-491,img07513.png,1169.9185,443.6392,0.019372715,1210.154,536.7473,0.029334223,1210.1802,533.87476,0.023672605,1216.6471,524.15393,0.018445985,1291.52,176.59915,0.017414466,1211.7228,846.1488,0.020378472,1295.2627,142.78546,0.036623843,831.0079,883.1644,0.96872675
labeled-data,fixed_J1-491,img18527.png,524.148,847.3889,1.0,488.6506,842.8542,1.0,489.97433,870.0159,1.0,459.59195,833.47955,1.0,462.12268,882.4446,1.0,433.28192,858.4763,0.9368765,396.70743,836.30316,1.0,313.0809,751.3949,1.0
labeled-data,fixed_J1-491,img07719.png,1211.2968,530.0575,0.02940252,1210.3671,536.168,0.056514516,1210.2478,533.45844,0.044823203,1217.0812,524.4741,0.040300686,1189.1486,550.3544,0.038847964,1188.337,522.00275,0.021561274,1202.1824,530.37964,0.04102191,33.586292,801.48816,0.02557436
labeled-data,fixed_J1-491,img11160.png,908.11664,730.69293,1.0,921.18164,707.37195,1.0,893.87836,709.6343,1.0,926.4777,685.4086,0.8992001,879.3552,687.50275,0.98159814,900.75464,656.9931,0.9935365,878.5915,611.4437,1.0,793.62415,521.1848,1.0
labeled-data,fixed_J1-491,img07538.png,262.1546,718.89636,0.5151974,265.60043,754.0683,0.76000386,294.90408,743.0192,0.7746395,276.55905,791.52545,0.6965365,313.628,768.7655,0.9209323,312.8598,808.4169,0.61592996,428.17612,879.64984,0.89644635,464.7071,875.697,1.0
labeled-data,fixed_J1-491,img07613.png,415.02457,430.42044,0.7844196,400.80908,405.30777,0.6576796,399.2137,445.23294,0.83637106,388.54404,391.34308,0.50004965,371.79742,447.15128,0.72631186,218.06465,466.60147,0.3911166,361.00888,436.30972,0.14021258,1044.8162,45.71882,0.87733495
